address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,addresses_in_out,class
13MvDaLttfseTAJnSXkApAvHhvVpSFsPzX,7495188,32,75,1.275261324,366,287,3559,9212.64497,80360,0,410.25,410.25,1.429442509,1.120901639,410.25,1,0
1D7zzgLvFxPgyd5F1py33BMFb9zvycKqUn,163019371,4,217,4.346938776,213,49,133226.5,366045.3,2012612,0,259.7874168,259.7874168,5.301784016,1.219659234,259.7874168,0,0
1H2MaZDsQ2PKeD3ko1LqTGDUYwJZYAwCpU,9378190,4,22,2.583333333,31,12,61653,61653,103037,20269,24.07,24.07,2.005833333,0.776451613,24.07,0,0
1J1hWWDX9Cxp7EKBfGVepruhqiTGDwzpPp,10511029,3,34,4.333333333,39,9,58301,51558.5,93424,1343,30.51,30.51,3.39,0.782307692,30.51,0,0
1DrzdwLatLJ1afk7ZkNxiyYn9WpaFrghTj,5102316,38,34,3.315789474,189,57,23801,91816,664098,0,9.5,9.5,0.166666667,0.05026455,9.5,1,0
1JuZixDFxc1QpZe4RJj7pcLh8USUv6nQXb,60999818,2,28,14.5,29,2,29721465,29721465,29721465,29721465,19.31331603,19.31331603,9.656658015,0.665976415,19.31331603,0,0
1MoGgH37tayzRbyVa591Xq3giajjhPKrtW,20830481,5,81,7.4,111,15,11932,16919.22222,44488,513,23.54155417,23.54155417,1.569436945,0.212086074,23.54155417,0,0
1Br4sp6NAP4yiPdeuurttTUGbtq8JQsrX1,4459761,6,24,10.4,52,5,582908,582908,582908,582908,56.4,56.4,11.28,1.084615385,56.4,0,0
192tzZib9NCMMqdxivvEysDQdGdrgjqPG9,5127168,5,36,1.023809524,43,42,13845,22063,122470,2155,63.12563544,63.12563544,1.50299132,1.468038033,63.12563544,0,0
14cWNtX45CHdvFijQtJMKftv52Bow8A2sr,24529985,3,54,3.666666667,55,15,39230,95710.5,474362,3721,42.55,42.67,2.836666667,0.775818182,42.67,0,0
1KzFWyzMd2BDySgHwWTwAZ4twvwLxEuXoK,80283642,3,23,6.5,26,4,114405,114405,127045,101765,3.66,3.66,0.915,0.140769231,3.66,0,0
1ME8WGsB7rtVLu76zDM3NRGiEqQYPRaDT2,1029375,172,12,1,668,668,0,408.480899,20780,0,6.68,6.68,0.01,0.01,6.68,1,0
15oWEoG9dUPovwmUL9KWAnYRtNJEkP1u1b,218347135,5,27,2.2,22,10,1271774,2244987.6,4845644,122829,21.33029445,21.66918082,2.133029445,0.984962765,21.66918082,0,0
19jjWYv5a5rrTQuJdjijwQ5hMxucVDEQoy,5204364,7,34,3.157894737,60,19,3967,9645.235294,35292,216,76.41,76.41,4.021578947,1.2735,76.41,0,0
1BmuoYC5nmrrpZsWEKe3FRwkGN9Nt4cWeU,11166420,3,98,5.705882353,97,17,22005,28337.07692,75377,2113,445.88,445.88,26.22823529,4.596701031,445.88,0,0
17S57XT1My3N3drpjGSBRwVKh6DJ1h9zGM,7455028,6,31,1.08,27,25,48615,91723.53846,348197,5706,893.42,893.42,35.7368,33.08962963,893.42,0,0
16dmjyzSXs94FoyV8cn1RbERH7rD4VyA96,60573578,3,55,1.8,45,25,116010,342165.6316,3948871,1050,57.04010964,57.04010964,2.281604386,1.267557992,57.04010964,0,0
1DyUZehDtHuj2qcjpat9FjREWLVvYXNe54,40769928,16,67,2.916666667,105,36,49060.5,335219.0556,3693087,411,104.5062631,104.5062631,2.902951753,0.995297744,104.5062631,0,0
1DQGktCLUbwt8KJndTcUk6Dc6jaUvH58Rs,380154,15,5,1.48,37,25,4657,4769.833333,10352,968,0.5,0.5,0.02,0.013513514,0.5,0,0
1CWB7iwosnQDPgHDvqcv9g3AbgKUH7dnYm,121062245,2,26,1.153846154,15,13,240459,748753.2,2889016,83578,81.75104024,81.75104024,6.288541557,5.450069349,81.75104024,1,0
17PrXazxj1Z4f9G8cyuXkZdYFwWjYXomYK,62109288,4,99,16.42857143,115,7,4958.5,4958.5,7771,2146,30.75,30.75,4.392857143,0.267391304,30.75,0,0
16wpUjtA6NEUt5TLUG9NPskNAmauRGXRVM,27450776,3,25,3.666666667,22,6,1454688.5,1454688.5,2264597,644780,24.18535708,24.18535708,4.030892847,1.099334413,24.18535708,0,0
1GiCGX4BT42GqNekgWpNBbQoPuqePMxSEs,10437609,5,74,4.470588235,76,17,19779.5,70045.42857,269605,725,124.2557571,124.2557571,7.309162183,1.634944173,124.2557571,0,0
12MmpXksLVAGW12PUMC2cKt3DFn69riS7Q,6478727,3,24,1.047619048,22,21,1990,10040.9,62198,294,58.85,58.85,2.802380952,2.675,58.85,0,0
1PEQ8yokGiYhB9e7dQVWauJySWFV6PE6AL,66317958,2,25,3.833333333,23,6,105093,195748.8,600865,62199,7.27,7.27,1.211666667,0.316086957,7.27,0,0
19HKvHqcJav38JsKywTwgLj6dGF8XBj9d,74922545,19,170,1.068965517,217,203,18242,140841.1278,13814974,0,36919.00967,36919.00967,181.8670427,170.1336851,36919.00967,4,0
1NiZTes8m1LvRAw8apGQSF6eT7M1hUuyZa,2441616,7,13,1,13,13,17694,16589.25,23086,7883,0.44,0.44,0.033846154,0.033846154,0.44,0,0
14ccB2QFEKZnd1gLUtgr7vWg6JrMeXaQXK,139334181,3,21,1.25,15,12,610000,2590000.125,13289090,0,2584.14,2584.14001,215.345,172.2760007,2584.14001,2,0
1GNLWUF5Y9GHJ4ymfF3JBJHAXveqDHTK8h,79707036,2,33,3.111111111,28,9,316706,936680,3100753,8591,39.78800798,39.78800798,4.420889776,1.421000285,39.78800798,0,0
1BW5BdRdtLAany8kPQV619m24Hr5QzkNaq,159825939,4,22,1.583333333,19,12,36606,342381.4444,2743160,0,54.60561001,54.60561001,4.550467501,2.873979474,54.60561001,1,0
14NPKwBzpeR29MSBrMek5jRi4u8ABvMYn4,5363413,3,34,10,60,6,91121.5,115378.5,263067,16204,99.11,99.11,16.51833333,1.651833333,99.11,0,0
1B8RztjMcANbs6yhksPSi9WrTFAgYcTiJu,1380443,5,12,5.75,23,4,10323,8283,11871,2655,27.47,27.47,6.8675,1.194347826,27.47,0,0
16ByGzYoApHM2EXcd2EWeMB8xN4UJwNBC7,20597080,3,39,2.769230769,36,13,243779,282122.1429,935899,0,172.3114393,172.3114393,13.2547261,4.786428869,172.3114393,0,0
1FGP4XE4FaN9kUjYzVQcfryLPFVw4y53aQ,3807313,32,17,7.928571429,111,14,89849.5,96868.33333,119785,79534,1.94,1.94,0.138571429,0.017477477,1.94,0,0
1A2ZhyvLL5P1ggVNsK6cxNtkJe7bvoyxhC,4933341,34,9,9.5,114,12,3163.5,6620.25,38306,0,114.25,114.25,9.520833333,1.002192982,114.25,0,0
13ovz4fX13F8hf7Wr6nNYsTgfhKg8S4qY7,8170137,8,43,7.076923077,92,13,21104.5,75060.66667,294642,3503,7.07027153,7.07027153,0.543867041,0.076850778,7.07027153,0,0
12ZLqq4uDQ6gY4ZuyCbCynDJ9aSZhKejXK,213067023,21,12,26,52,2,54012323,54012323,54012323,54012323,528032,528032,0.0264016,0.001015446,0.0528032,0,0
1NBgzYFtg2fggQAsQBeUj7dbjh1vNWa4iz,89136531,2,63,9.285714286,65,7,227085,294509,684841,39025,64.56,64.56,9.222857143,0.993230769,64.56,0,0
1LkTG5Uif2Db2QcDYs4ZuHXnN15snHJL8y,80516899,2,32,1.352941176,23,17,86315,1278458.5,15864898,1065,20.31835595,20.31835595,1.195197409,0.88340678,20.31835595,0,0
15oaoQYavHcZX4toGsR7hzp3cKddZe13Tv,1674576,18,7,1.285714286,27,21,1588,14800.2,73907,0,4.25,4.25,0.202380952,0.157407407,4.25,1,0
15dQ7y3GJMSB5E2Ayb9SMQdddYppvk9VzJ,2291923,3,18,5,25,5,1867,1882,2317,1477,92.65,139.61,15.33,4.9444,123.61,0,0
1CNoLhQnozyxLg6wTf4JaECPzubFwFkeZh,12000943,11,12,2.333333333,21,9,0,98.8,494,0,270.02,270.02,30.00222222,12.85809524,270.02,0,0
1JhFWgvcnomjeLeecr7kJs3d5XNhMUGD9V,60962946,4,46,9.5,57,6,198390,194918.3333,276895,109470,11.62,11.62,1.936666667,0.203859649,11.62,0,0
1JVCxECHrnPD6jS4jLBk3RCfGVNDd5b6XZ,2431443,14,27,14.3,143,10,6730,10338.5,32095,2145,279.41,279.41,27.941,1.953916084,279.41,0,0
19KC2FvGUUVAx8ddq4dkxnrTwGidtGQyhN,104014134,11,26,8,64,8,25556,15795810.25,63119857,12272,7.04349275,7.043874,0.880436594,0.110060531,7.043874,0,0
13pk7PDi2KWToMyeR4qNSeHTCD6u4zNUs9,67702089,4,50,1.555555556,42,27,19615,65906.32,667530,1572,214.2895,214.2895,7.936648148,5.102130952,214.2895,0,0
1PwbJ95MpBvinNibTdJv2y2HUwafvFoqvx,147001214,2,73,4.923076923,64,13,445900,821303.8333,2563212,6539,46.95288435,46.95288435,3.611760335,0.733638818,46.95288435,0,0
15eLcLvfv87WGXygXCpuFbkzJTegq7UjCS,13496079,8,38,3.052631579,58,19,3833,4339,13934,458,402.2721324,402.2721324,21.17221749,6.93572642,402.2721324,0,0
1EgPLjxt5qSnHezH28JF5GmqkxujzjSBhK,59930788,4,26,3.5,28,8,307714.5,307714.5,320701,294728,0.89277645,0.89277645,0.111597056,0.031884873,0.89277645,0,0
1Jkx2jqz3vasxLLbXgAQw9RGzAfggpjPMC,1604129,18,7,1.461538462,19,13,1048.5,4000.833333,18170,0,807.94,807.94,62.14923077,42.52315789,807.94,0,0
18y1vddgsF5WFf1Xt5a6PTkjjYgBraL5yD,2127124,3,23,4,28,7,42080,39103.83333,65678,5034,21.64,21.64,3.091428571,0.772857143,21.64,0,0
1N2tRPmxSLNbsfV77uMMX7v7C8vEj7vvG2,4745461,3,20,2,18,9,38314.5,107663.6667,413898,1777,29.19,29.19,3.243333333,1.621666667,29.19,0,0
1PJgHWaZBLSmSAKRqSEY78xRTNSBRtKusm,15839613,5,59,6.3125,101,16,31076,28522.18182,56490,295,102.72,102.72,6.42,1.017029703,102.72,0,0
1F9j2GZ4cPBJHAkeiUkcZdMuah3TfFkMiv,56595030,2,27,6,24,4,389622.5,389622.5,684861,94384,147.5,147.5,36.875,6.145833333,147.5,0,0
1LVHxEJEXadMiiVXJ4eDPHHJJNbeBfjCjk,21680651,6,126,2.015873016,127,63,42915.5,70446.7,313212,0,193.5225001,196.5832681,3.071785716,1.547899749,196.5832681,0,0
19GZYbsvBP53KBGas61NWTF9TKFXApSK5z,64274554,5,21,2.066666667,31,15,17622,183626.8462,1970817,0,24.04364246,24.04364246,1.602909497,0.77560137,24.04364246,2,0
12zYF8DoAnQBBqQH7PaXia1xJUgrDo5cEV,118630374,3,84,7.25,87,12,223900,3853021.3,34733221,36071,34.58,94.39291766,2.881666667,1.084976065,94.39291766,0,0
1KGouub2XDw5vTyf4qtgzQrno1ktLdtUnU,4726082,15,15,3,27,9,43752,60811.33333,109581,29101,196.65,196.65,21.85,7.283333333,196.65,0,0
19YB2hxxooSLKGcreSg5qgJzbPnF6GDBJj,5713443,3,22,2.444444444,22,9,5916.5,175897.625,1161369,1477,17.96,17.96,1.995555556,0.816363636,17.96,0,0
1odgY5kKL3nf1S5eF6q6ggzFQsHr77s9S,8627205,4,17,1.0625,17,16,10878,14208.63636,45700,2934,26.79,26.79,1.674375,1.575882353,26.79,0,0
1FejqWd7yWWt5FGHifkyd6xq6vNCL9bBQA,10322041,4,37,1.476190476,31,21,53859.5,60840.75,147938,680,303.58,303.58,14.45619048,9.792903226,303.58,2,0
12RRTzpUuj12iDRZPnectR2qpZWYGkpEQR,26428758,20,130,51.92857143,727,14,5921,170437.7273,1644476,0,62.22300963,62.22300963,4.444500688,0.085588734,62.22300963,0,0
1E6mN2DRSzKhXmMRx4ZnCgQr2Sz15t8p4E,9382435,4,72,1.678571429,94,56,5763.5,20083.61111,199408,0,299.5563684,299.5563684,5.349220864,3.186769877,299.5563684,1,0
1J74AgKNXbhrcvZhxtWyhFjeWJb2r6i3Zm,184866936,4,140,6,144,24,53783.5,706451,7744785,1471,222.3325933,224.5780622,9.263858054,1.559569876,224.5780622,0,0
18uhBprt8PzkZn9TF24r5FciiNGCbGwPhT,9390195,5,35,11.28571429,79,7,12957,14132.66667,27502,1939,62.83,62.83,8.975714286,0.795316456,62.83,0,0
1LedrKpL8SLex2WqRFsMDH16FT1nFms4Ac,2144107,16,21,1.015625,65,64,4401,9365.769231,96187,0,0.92,0.92,0.014375,0.014153846,0.92,0,0
1KxAokP8rng8Z9HuSYj73aVtPbatmurbyN,2419152,5,21,36,36,1,1767,1767,1767,1767,1.06,26.33,1.06,0.731388889,26.33,0,0
183KrbGAnCx7vD61GUxqSHTmq1fJWePqih,14019510,10,64,6.25,150,24,34586.5,57726,394335,746,1261.6,1261.6,52.56666667,8.410666667,1261.6,0,0
1NmCMgciTtNAys9qnSYKMqGK2UE6c9VSRu,236993531,3,25,1.5,18,12,145598130,145598130,145598130,145598130,19.44,24.52000002,1.62,1.362222223,24.52000002,0,0
1FLEAE7q4YUb253CLnoDxrWjVVtHKTU2A6,60596050,16,127,39,858,22,3775,6012.761905,16959,1139,1022.77,1022.77,46.48954545,1.192039627,1022.77,0,0
1KQaNxruqxU4mSt8o7RtxmGy9HJHxVbKjp,1533177,5,14,1,19,19,18572,29047.08333,96808,4457,1471.98,1471.98,77.47263158,77.47263158,1471.98,1,0
14h2UejaQkeyL6to6tDGLjAsde4L6V3SZU,2364322,7,16,8.333333333,50,6,14723,24348.33333,43926,14396,10.60805046,10.60805046,1.76800841,0.212161009,10.60805046,0,0
1LwzXYY65fRLB44LXQdmK33wgusUsUzV6R,76675433,4,121,1.459459459,108,74,18878,156970.0339,5335686,0,1607.794432,1607.794432,21.72695178,14.88698548,1607.794432,0,0
1MSgUtNsS2Nmfd4NH9ocXMhKRHoCAHEHKv,11245729,17,10,1.045454545,23,22,1225.5,124237.5714,1145188,0,58.54,58.54,2.660909091,2.545217391,58.54,2,0
1BdwQtpWGVWc6LzCoLCMzFJDYPfu2DK5rW,18345677,4,84,2.081081081,77,37,20152,29170,227939,425,72.11,72.11,1.948918919,0.936493506,72.11,0,0
1AnfBfcuHdLnsnnkrfDGjxZMchxdPjcNPp,6305451,7,41,12,84,7,106949,118181.6,274897,22910,15.76540758,16.03372617,2.252201083,0.190877693,16.03372617,0,0
1GZ7sWbQKLWCNUzCazwL8fB4cCNRYhPXzz,6388015,4,24,6,30,5,4983,10576.25,31540,799,8.87,8.87,1.774,0.295666667,8.87,0,0
16CzA8rJcUDuzcEbvm3bp39j2PGUoiU8PM,3184792,6,15,38,38,1,1481141,1481141,1481141,1481141,2.04,3.39921573,2.04,0.089453046,3.39921573,0,0
1BrYyHuyKt2c87wGxhLsFNfKh7eQwjmnmB,24065473,8,113,5.939393939,196,33,21085,28851.96667,113955,697,571.9284925,571.9284925,17.33116644,2.918002513,571.9284925,1,0
15QCZMBMqaHQpSrQZwEMjoCvKcEZhET4uW,67367692,3,312,5,315,63,6496,48612.22951,564949,0,518.2872569,518.2872569,8.226781856,1.645356371,518.2872569,0,0
1KHNBUB8pXxfL3efdisxHzVviCNkVFeTcH,2351650,243,5,1.053846154,137,130,62011,62011,89767,34255,40.14,40.14,0.308769231,0.292992701,40.14,1,0
1Jc7dsW4j6KzumEzyTcWnsG1nXcmmc17oA,44694990,2,32,10,30,3,8082,8082,8082,8082,5.43,5.43,1.81,0.181,5.43,0,0
1Q183Tg192FSAKhNfAk5tNFmSchpTRqPdf,2462254,13,30,1.56,78,50,5425.5,6687.714286,54174,0,6850,6850,137,87.82051282,6850,0,0
1Ay13BEQzEX4u3Mff73bA6XHg2QG6mwTQ2,17370234,5,35,1.9375,31,16,56812,277213.4667,1464276,5309,147.53,147.53,9.220625,4.759032258,147.53,0,0
14qfP78T76AqyvCC8qCL5eJctWcXpYappC,124069270,3,41,1,31,31,8266,51049.96,380675,365,78.02,78.02,2.516774194,2.516774194,78.02,0,0
14JXUJWdComjKvDSMpBEp2NYypNUP28hEF,264733,16,3,1.9,19,10,2805.5,18814.66667,60542,0,3.35,3.35,0.335,0.176315789,3.35,0,0
13QdPvoy3ALLGtxYqTSXS7JkU9va8vDgs5,3009492,4,33,2,42,21,8001,27873.25,97187,304,49.39,49.39,2.351904762,1.175952381,49.39,0,0
1NhwQQg6mkmYquGjAyhtps7wm7JpgJ6vjs,118150960,9,95,92.33333333,277,3,40983,40983,40983,40983,3.42307339,28.6961395,1.141024463,0.103596171,28.6961395,0,0
1PNki67ZmFr9YBTvFJp6x7o4R6TB4KZdWi,8066171,11,28,2.294117647,39,17,29301,28514.2,78940,307,49.93,49.93,2.937058824,1.28025641,49.93,0,0
1NHLoFsfcNFYDfjBYYihRMnoPfbbJ5SZw6,207967776,4,54,2.45,49,20,51141,67598.55556,149149,8977,37.6011348,37.6011348,1.88005674,0.767370098,37.6011348,0,0
1PTCqgNv3Bb3TaPSc5ozzhNQpYcG5T2AQJ,135954327,2,39,40,40,1,9346829,9346829,9346829,9346829,4.01,4.31000001,4.01,0.10775,4.31000001,0,0
1Hnw1JwGw8Mgfp5EUkaaYnrV8qzhbdYcDU,93709370,4,107,8.384615385,109,13,102874,1436473.818,14570408,13508,100.269001,100.269001,7.713000075,0.919899091,100.269001,0,0
19v96NF9t8s8vUTHbyyszrsWqsXYJoZXqS,174690277,2,33,2.090909091,23,11,456759,2787298.4,11651371,347130,126.5042868,126.5042868,11.50038971,5.500186384,126.5042868,0,0
1BJqaqhs2naTFLQutL1HeVQNunyBEjGCeo,87968837,9,566,8.815217391,811,92,21781.5,51605.97674,822781,697,649.4492342,649.4492342,7.059230807,0.800800535,649.4492342,0,0
1HHft8KXH4Tk9JhexX5LPu3MJnQPKk64KH,17873535,4,43,4.555555556,41,9,169841,877581.25,3127938,42705,211.79,211.79,23.53222222,5.165609756,211.79,1,0
194aJvhRWE133bm5Lu4fmtULXhYjsxtFr4,8622003,3,39,5.125,41,8,73236.5,87776.75,185988,18646,30.07,30.07,3.75875,0.733414634,30.07,0,0
1Njrvbw3YZpXYxAvJD67hgeF5QVTZLDfQr,96299352,6,17,2.375,19,8,3891677.5,3891677.5,7774484,8871,183.1195096,183.1195096,22.8899387,9.637868928,183.1195096,0,0
12UKdiB5rWZMJLztsKg9jkfpUL3EPdnHv5,14188823,10,81,1.036144578,86,83,20488,30244.74194,252032,1009,310.83,310.83,3.744939759,3.614302326,310.83,0,0
1AnwHCkHChxXpfqN4EPx4G9FLEzipceSBs,20914052,4,56,1.021276596,48,47,14372,25589.30769,112129,1645,59.3,59.3,1.261702128,1.235416667,59.3,0,0
17RS4RHKVsoKtN2TBsVsgnpDvU9T1Z5JxC,24444736,35,10,5.285714286,37,7,537995,537995,1035733,40257,42.6,42.6,6.085714286,1.151351351,42.6,0,0
19fEpYwwL8buaggYSYn54ba1JwQN2eXKqL,18946094,7,54,3.875,93,24,18810.5,65331.2,345763,0,2.1,2.1,0.0875,0.022580645,2.1,0,0
1LtYDY5iXwsuR1HtkgqBCquf3bsuC5G6G1,198025664,4,43,2.176470588,37,17,104998.5,7805984,42455576,0,41.20642898,41.20642898,2.241699906,1.029970227,38.10889841,2,0
1KfFxiCM5XBshMoThyjaihdRcRAhK45N11,73779879,2,41,10.25,41,4,18504818,18504818,18504818,18504818,15.501,15.501,3.87525,0.378073171,15.501,0,0
1AgdS19XGiwCeS5Z7QRo1msTvnrYL1UJXv,22573613,2,29,1.5,21,14,37971,52028.91667,150256,2219,2414.477896,2414.477896,172.4627068,114.9751379,2414.477896,0,0
19FdyzEeWB7fz49zSLphD2oHAnpbebYDSK,40668840,4,80,6.285714286,88,14,47099,39598.63636,88339,736,147.84,147.84,10.56,1.68,147.84,0,0
1HDiVcxbT2CAUDZwJeAu8nq31HaNyASc4K,60969682,3,35,4.714285714,33,7,43517.5,43517.5,44533,42502,38.88,38.88,5.554285714,1.178181818,38.88,0,0
16Gq3skfNmewT6PVRMZg3acoaGBJpwVMst,866865,9,11,23,46,2,5576,5576,5576,5576,14.12,14.12,7.06,0.306956522,14.12,0,0
1K64V2mvPpDckcBRomao8mr1znMuFJwefr,6288565,5,39,3.625,58,16,17411.5,103362.5833,592553,1102,32.44995049,32.44995049,2.028121906,0.559481905,32.44995049,1,0
18pnDgDYFMAKsHTA3ZqyAi6t8q9ztaWWXt,155655406,2,23,1.166666667,14,12,639206,870834.75,3358795,3315,1067.852229,1067.852229,88.98768578,76.27515924,1067.852229,0,0
1HWyH92epURpeyp3YUm8YLaLfjd4FP5jhs,226286278,4,159,8.347826087,192,23,29062,785732.2222,6656327,0,1114.39003,1176.673967,48.45174043,6.128510246,1176.673967,0,0
1Ak8ebUV2c85XoapUY3T3jaaAUiMbvKaA8,2562533,16,11,1,26,26,5482,6865.363636,15278,2127,121.78,121.78,4.683846154,4.683846154,121.78,0,0
1DoH4vJ4pdW7eu1UcYzD9GgdfPev3c4e7p,65688185,2,62,12,60,5,2698,29890.33333,86397,576,994.52,994.52,198.904,16.57533333,994.52,0,0
1FWUKkVpNCdFmVcySNhBu7j4ZPCU3tGXgK,10451332,5,42,1.818181818,40,22,2728,38695.45,391740,411,118.0404059,118.0404059,5.365472995,2.951010147,118.0404059,0,0
1N9qcPjD9sWF8rNePN3W5umTP8xuZuWzFm,958181,19,5,1.052631579,20,19,2766,11243,59243,0,83.34,83.34,4.386315789,4.167,83.34,3,0
1P6NT8a5JZsjUsWrUQKibdhQiVVf95xgw1,43817634,18,55,40.5,405,10,195893.5,460500.5,1449785,430,41.64,182.88,4.164,0.451555556,182.88,0,0
1Q9yKkNSoBBKSNwA8AeyPcC8Cs31iVZ2UF,73814,1197,2,5.315175097,1366,257,0,12.796109,7288,0,20.28,20.28,0.078910506,0.014846266,20.28,1,0
16ihwsJP56njL4wY2dWyUJibh2Pv2exM6d,12129071,3,34,1,20,20,43512,98623.29412,309941,558,21268.9,21268.9,1063.445,1063.445,21268.9,0,0
18J5J72EYCEqsySXeru2Qzwjg6gTSErBoc,56474159,10,33,1.380952381,29,21,120981,750133.2143,6665897,0,52.2327678,52.243097,2.480267114,1.796411676,52.0959386,2,0
17FpiqBE3x6PwbZ3ER3Xk1KZwSE2EXV54q,11842479,40,12,1.533333333,46,30,117,4690.272727,27215,0,98.38,98.38,3.279333333,2.138695652,98.38,1,0
1NsN5FrXJ3oUJmMrGxqCFcGqsyc7Wyd44T,19472987,6,39,2.473684211,47,19,72722,132754.2667,547988,1540,305.369,305.369,16.07205263,6.497212766,305.369,0,0
18H5MaG9xizN74QPEdUh5puamvaEd1xQME,7146723,4,44,1.128205128,44,39,13202.5,34642,243819,349,404.3,404.3,10.36666667,9.188636364,404.3,0,0
1NwgZzMjH44cDG2CW7k52kFZUgiPWBtT7P,1977355,12,10,1,20,20,7001,15040.44444,51946,0,1.1,1.1,0.055,0.055,1.1,0,0
1Q1Vh8Mfr2yNeDogtJWNLMZCdxteCwbueE,241295902,4,55,2.473684211,47,19,42250,522375.3529,5138746,2644,55.77422447,55.77464772,2.935485498,1.186694632,55.77464772,0,0
1Lud1kWbXqzmCqtydKuQoqCSAbnjz49Fkt,3551236,7,17,1.933333333,29,15,5490,8462.846154,36206,2407,29.02,29.02,1.934666667,1.000689655,29.02,0,0
18aBAcrahaQfQPx4cUDBc6i5rRFMzPfRBi,227014190,9,258,33.875,542,16,9864564.5,9864564.5,19641106,88023,39.26404706,39.26404706,2.454002941,0.072442891,39.26404706,0,0
1Fhekeqzfg2vrsii63YiYKDnaZshYKVASv,71801501,6,28,20,40,2,64661,64661,64661,64661,1.5857954,1.5857954,0.7928977,0.039644885,1.5857954,1,0
12Mqx2XZmVrRgZKPRwpyYkcw5JZi5NZe4u,163341818,3,22,1.6,16,10,1312582,5268423.6,22822245,9970,7.4054736,7.4054836,0.74054736,0.462842725,7.4054836,1,0
1MvXH7UqPFHRSC5a8ebY5Mqh3KbUaK66x1,203494731,3,39,6.5,39,6,31224,86295.33333,205086,22576,12.46,12.46,2.076666667,0.319487179,12.46,0,0
18VLiDnJy9xCS5dwGy1EDz9QLZNWh4BZrJ,4562125,3,24,3.428571429,24,7,186897.5,180359.75,329864,17780,1.22,1.22,0.174285714,0.050833333,1.22,0,0
13NTyPjkPBeUHcMpA91EFhB1K6wHjijJn6,89682358,12,95,1.830769231,119,65,5461.5,91859.87097,3968111,0,195.0979345,195.0979345,3.001506685,1.639478441,195.0979345,0,0
12aE5u18eshAPcCYSTvALCCX7oewyJY7bD,9649128,4,61,23.75,95,4,30843.5,30843.5,31078,30609,15.75,15.75,3.9375,0.165789474,15.75,0,0
1AGqfV9NxSHwexbb3tkMuHw3YJ4svSPVbR,36361028,3,33,1.235294118,21,17,696583.5,1355778.5,4451167,39485,15.58162176,15.58162176,0.916565986,0.741981989,15.58162176,0,0
1Nv1XLKB9NJD9D6BTwJeTuARuRtnUnCiW4,4158789,5,18,5.4,27,5,83629,86954.66667,145126,32109,21.27306164,21.27306164,4.254612328,0.787891172,21.27306164,0,0
17tBbfXzuHFhqxwzJQm9Dnt1vHa84HgEft,5348196,3,32,9.75,39,4,44396,68886,147768,14494,4.31,4.31,1.0775,0.110512821,4.31,0,0
1JjdK5cgH7PctqhawdsttnY2UT9a9wrChJ,60032781,5,28,4.2,42,10,725055.5,725055.5,1359469,90642,28.75312792,28.75312796,2.875312792,0.684598285,28.75312796,0,0
12MkBopPPdF1nZcZqrRZEWcLJY58cxMYzb,34490153,2,27,4.6,23,5,1331928.5,1739195.5,4167065,125860,14.17532634,17.37649529,2.835065268,0.755499795,17.37649529,0,0
1BKxXbfNBut9YF5unCjMVQAE57mzZ97pih,3175345,8,24,1,32,32,8405,12435,82192,1559,94.11,94.11,2.9409375,2.9409375,94.11,0,0
1MCrUi6bxAMFuJxzfXcbofFQmkXESqgz1R,9382292,4,68,2.625,84,32,6510.5,29247.66667,161387,0,194.6806925,194.6806925,6.083771639,2.317627291,194.6806925,0,0
1ArUZvUxGq29xQL3t5jNboRuA88tZs1NW6,54374495,2,34,3.75,30,8,9808.5,5119385.875,40814542,0,1.84935851,1.84935851,0.231169814,0.061645284,1.84935851,1,0
15PdMSRUMb8iFqwx5oP1Kr384hTK3ADeuZ,4062961,3,31,4.666666667,28,6,86645.5,78000.5,132457,6254,118.44,118.44,19.74,4.23,118.44,0,0
15iGN5CAkTarcoY85XxwTYWajJyz5hxbYv,2994536,32,32,1.814569536,274,151,3226.5,5162.972222,49655,0,13.14,13.14,0.087019868,0.047956204,13.14,1,0
1BNMMtj3sFDbChMRhLoPUPnJPLM6Y1VcRN,110449533,5,18,1.5,18,12,6366,21992.4,86649,0,16.6162448,16.6162448,1.2930204,0.8620136,15.5162448,0,0
1EcH4ntrQdg8TRB16vC7BJSjBFARYJnC2N,3717596,4,19,1.133333333,17,15,6378,56078.25,272963,0,11.82819268,11.82819268,0.788546179,0.69577604,11.82819268,0,0
1MhVfNMu8BzNRpknpV9vDN5N86vNHaSqAW,192060733,2,46,2.333333333,35,15,145177,872696.8,2332645,0,101.9895,101.9895,6.7993,2.913985714,101.9895,0,0
1EVjdNHsuSf1Y4944xSwybmU5Cv99QXKV5,9150772,3,66,1.611111111,58,36,39066,49322.34286,153428,420,101.519671,101.519671,2.81999086,1.750339154,101.519671,0,0
1HXyhe9V64hiYSLzacCGBzGZoUZGdJLGKm,247790718,15,349,3.56779661,421,118,20677,183358.6579,4997626,0,353.3191007,355.3682432,2.994229667,0.844105091,355.3682432,0,0
1EuMa4dhfCK8ikgQ4emB7geSBgWK2cEdBG,13726884,4,36,23,46,2,772,772,772,772,9985.81,9985.81,4992.905,217.0828261,9985.81,0,0
